,Operation #,Agency Number,Operation/Caregiver Name,Address,City,State,Zip,County,Phone,Type,Status,Issue Date,Capacity,Email Address,Facility ID,Monitoring Frequency,Infant,Toddler,Preschool,School,address_composite,lat,lon,osm_address
524,830282,,Childrens Building Blocks,1010 INWOOD ST ,TOMBALL,TX,77375,HARRIS,281-357-4455,Licensed Center - Child Care Program,Full Permit,1/13/2004,140,candiprause@yahoo.com,230981,,Y,Y,Y,Y,"1010 INWOOD ST , HARRIS County, TX 77375",30.099636926605505,-95.6265132293578,"1010, Inwood Street, Tomball, Harris County, Texas, 77375, United States"
525,902029,,Childrens Choice,1710 13TH ST ,HEMPSTEAD,TX,77445,WALLER,979-826-4711,Licensed Center - Child Care Program,Full Permit,2/6/2009,99,barber.deborah@yahoo.com,363127,,Y,Y,Y,Y,"1710 13TH ST , WALLER County, TX 77445",30.088432906646865,-96.0824630805157,"1710, 13th Street, Hempstead, Waller County, Texas, 77445, United States"
526,987246,,Childrens Coalition,5127 AVENUE U ,GALVESTON,TX,77551,GALVESTON,409-740-4009,Licensed Center - Child Care Program,Full Permit,10/1/2009,98,ccgalveston@gmail.com,467848,,Y,Y,Y,Y,"5127 AVENUE U , GALVESTON County, TX 77551",29.274686,-94.8194,"5127, Avenue U, Galveston, Galveston County, Texas, 77551, United States"
527,199137,,Childrens Cottage Infant Center,3910 BROOKWOODS DR ,HOUSTON,TX,77092,HARRIS,713-686-7658,Licensed Center - Child Care Program,Full Permit,12/12/1986,64,,100380,,Y,Y,N,N,"3910 BROOKWOODS DR , HARRIS County, TX 77092",29.81237424124129,-95.44863062880457,"3910, Brookwoods Drive, Houston, Harris County, Texas, 77092, United States"
528,550565,810.0,Childrens Courtyard,16255 LONGENBAUGH DR ,HOUSTON,TX,77095,HARRIS,281-345-0960,Licensed Center - Child Care Program,Full Permit,12/4/2000,304,copperfield@childrenscourtyard.com,166503,,Y,Y,Y,Y,"16255 LONGENBAUGH DR , HARRIS County, TX 77095",29.897003446621657,-95.65715951268564,"16255, Longenbaugh Drive, Copperfield Southcreek Village, Copperfield, Harris County, Texas, 77095, United States"
529,541885,,Childrens Day Out,16755 SOUTHWEST FWY ,SUGAR LAND,TX,77479,FORT BEND,,Licensed Center - Child Care Program,Full Permit,4/14/1999,140,,159864,,Y,Y,Y,N,"16755 SOUTHWEST FWY , FORT BEND County, TX 77479",29.581055,-95.647424,"Southwest Freeway, Sugar Land, Fort Bend County, Texas, 77479, United States"
530,249169,,Childrens Learning Center Too,2218 KEY ST ,WALLER,TX,77484,WALLER,936-372-3996,Licensed Center - Child Care Program,Full Permit,2/6/1990,78,clcwaller@yahoo.com,108518,,Y,Y,Y,Y,"2218 KEY ST , WALLER County, TX 77484",30.06573393528671,-95.92686964999405,"2218, Key Street, Waller, Waller County, Texas, 77484, United States"
531,869253,,Childrens Lighthouse,23060 WESTHEIMER PKWY ,KATY,TX,77494,FORT BEND,281-395-4466,Licensed Center - Child Care Program,Full Permit,8/14/2007,210,,310722,,Y,Y,Y,Y,"23060 WESTHEIMER PKWY , FORT BEND County, TX 77494",29.7460949,-95.7935311,"Westheimer Parkway, Fort Bend County, Texas, 77494, United States"
532,1695879,,Childrens Lighthouse - Gleannloch,20004 CHAMPION FOREST DR ,SPRING,TX,77379,HARRIS,832-510-7125,Licensed Center - Child Care Program,Full Permit,7/15/2020,211,,1337447,,Y,Y,Y,Y,"20004 CHAMPION FOREST DR , HARRIS County, TX 77379",30.0110553,-95.5375591,"Champion Forest Drive, Champion Forest, Harris County, Texas, 77379, United States"
533,1697218,,Childrens Lighthouse - Jordan Ranch,2602 JORDAN RANCH BLVD ,BROOKSHIRE,TX,77423,FORT BEND,281-407-1818,Licensed Center - Child Care Program,Full Permit,3/16/2020,254,,1339327,,Y,Y,Y,Y,"2602 JORDAN RANCH BLVD , FORT BEND County, TX 77423",29.7530847,-95.8986842,"Jordan Ranch Boulevard, Jordan Ranch, Fort Bend County, Texas, United States"
534,1520644,,Childrens Lighthouse Learning Center,15200 MASON RD ,CYPRESS,TX,77433,HARRIS,281-304-2888,Licensed Center - Child Care Program,Full Permit,1/21/2014,221,,1118092,,Y,Y,Y,Y,"15200 MASON RD , HARRIS County, TX 77433",29.995102,-95.737871,"15200, Mason Road, Fairfield, Harris County, Texas, 77433, United States"
535,1665291,,Childrens Lighthouse Learning Center,14505 W LAKE HOUSTON PKWY ,HOUSTON,TX,77044,HARRIS,281-594-7008,Licensed Center - Child Care Program,Full Permit,3/26/2018,232,,1294204,,Y,Y,Y,Y,"14505 W LAKE HOUSTON PKWY , HARRIS County, TX 77044",29.8954189,-95.2249278,"West Lake Houston Parkway, Harris County, Texas, 77044, United States"
536,1706050,,Childrens Lighthouse Learning Center of Seabrook,2551 HUMBLE DR.  ,SEABROOK,TX,77586,GALVESTON,281-909-4008,Licensed Center - Child Care Program,Full Permit,12/11/2020,271,,1352834,,Y,Y,Y,Y,"2551 HUMBLE DR.  , GALVESTON County, TX 77586",29.449032,-94.996528,"Humble Road, Texas City, Galveston County, Texas, United States"
537,1653764,,Childrens Lighthouse Learning Centers,8525 QUEENSTON BLVD ,HOUSTON,TX,77095,HARRIS,281-500-8060,Licensed Center - Child Care Program,Full Permit,6/2/2017,200,copperfield@childrenslighthouse.com,1278671,,Y,Y,Y,Y,"8525 QUEENSTON BLVD , HARRIS County, TX 77095",29.90487311774931,-95.66986108979629,"8525, Queenston Boulevard, Harris County, Texas, 77095, United States"
538,1685635,,Childrens Lighthouse of Harvest Green,4734 HARVEST CORNER DR ,RICHMOND,TX,77406,FORT BEND,713-909-3838,Licensed Center - Child Care Program,Full Permit,7/30/2019,229,,1323039,,Y,Y,Y,Y,"4734 HARVEST CORNER DR , FORT BEND County, TX 77406",29.6431686,-95.7227319,"Harvest Corner Drive, Fort Bend County, Texas, 77406, United States"
539,1703838,,Childrens Lighthouse of Imperial,15013 VOSS ROAD ,SUGAR LAND,TX,77498,FORT BEND,281-207-6845,Licensed Center - Child Care Program,Full Permit,8/19/2020,252,imperial@childrenslighthouse.com,1349130,,Y,Y,Y,Y,"15013 VOSS ROAD , FORT BEND County, TX 77498",29.6444124,-95.6398728,"Voss Road, Sugar Land, Fort Bend County, Texas, 77498, United States"
540,864060,,Childrens Lighthouse of Mag Creek,4496 LEAGUE CITY PKWY ,LEAGUE CITY,TX,77573,GALVESTON,281-557-7700,Licensed Center - Child Care Program,Full Permit,2/9/2007,280,magcreek4496@gmail.com,301814,,Y,Y,Y,Y,"4496 LEAGUE CITY PKWY , GALVESTON County, TX 77573",29.493199,-95.079455,"League City Parkway, League City, Galveston County, Texas, 77573, United States"
541,1698734,,Childrens Lighthouse of Nottingham,20225 KINGSLAND BLVD ,KATY,TX,77450,HARRIS,281-770-4893,Licensed Center - Child Care Program,Full Permit,7/17/2020,246,,1341669,,Y,Y,Y,Y,"20225 KINGSLAND BLVD , HARRIS County, TX 77450",29.775806,-95.733686,"Kingsland Boulevard, Harris County, Texas, 77450, United States"
542,1656244,,Childrens Lighthouse of Sienna,6155 SIENNA RANCH RD ,MISSOURI CITY,TX,77459,FORT BEND,281-778-2133,Licensed Center - Child Care Program,Full Permit,11/20/2017,256,,1281828,,Y,Y,Y,Y,"6155 SIENNA RANCH RD , FORT BEND County, TX 77459",29.54105902619651,-95.54921001608899,"6155, Sienna Ranch Road, Missouri City, Fort Bend County, Texas, 77459, United States"
543,1540113,,Childrens Lighthouse of Spring,2885 WATERBEND COVE DR ,SPRING,TX,77386,MONTGOMERY,832-813-8307,Licensed Center - Child Care Program,Full Permit,12/12/2014,242,,1145670,,Y,Y,Y,Y,"2885 WATERBEND COVE DR , MONTGOMERY County, TX 77386",30.1079972,-95.3794736,"Waterbend Cove, Montgomery County, Texas, 77386-7386, United States"
544,1648499,,Childrens Lighthouse of Woodforest,2183 WOODFOREST PKWY N ,MONTGOMERY ,TX,77316,MONTGOMERY,936-588-8999,Licensed Center - Child Care Program,Full Permit,10/19/2017,226,,1272058,,Y,Y,Y,Y,"2183 WOODFOREST PKWY N , MONTGOMERY County, TX 77316",30.2885358,-95.5792788,"Woodforest Parkway North, Montgomery County, Texas, 77316, United States"
545,15514,,Childrens University Inc,1407 BLACKBURN DR ,PASADENA,TX,77502,HARRIS,713-944-4052,Licensed Center - Child Care Program,Full Permit,3/6/1987,113,pspierce4@yahoo.com,94253,,Y,Y,Y,Y,"1407 BLACKBURN DR , HARRIS County, TX 77502",29.669435,-95.192054,"1407, Blackburn Drive, Pasadena, Harris County, Texas, 77502, United States"
546,531983,,Childrens Village KidConnect,6218 AUDEN ST ,HOUSTON,TX,77005,HARRIS,713-667-5180,Licensed Center - Child Care Program,Full Permit,1/9/1998,195,carolina.ramirez@cityrise.org,152118,,Y,Y,Y,Y,"6218 AUDEN ST , HARRIS County, TX 77005",29.715891346938776,-95.43747253061224,"6218, Auden Street, West University Place, Harris County, Texas, 77005, United States"
547,527836,,Childrens Weekday Ministries,800 E MAIN ST ,HUMBLE,TX,77338,HARRIS,281-540-7000,Licensed Center - Child Care Program,Full Permit,5/8/1997,165,slogan@fumc-humble.org,150434,,Y,Y,Y,Y,"800 E MAIN ST , HARRIS County, TX 77338",29.996267,-95.259207,"800, East Main Street, Humble, Harris County, Texas, 77338, United States"
548,232861,,Childs Play Learning Center,1530 NORWALK DR ,KATY,TX,77450,HARRIS,281-578-9332,Licensed Center - Child Care Program,Full Permit,9/1/1988,204,,104180,,N,Y,Y,Y,"1530 NORWALK DR , HARRIS County, TX 77450",29.762058971590374,-95.73017987049374,"1530, Norwalk Drive, Nottingham Country, Harris County, Texas, 77450, United States"
549,550584,1130.0,Childtime Learning  Centers,417 SAWDUST RD ,SPRING,TX,77380,MONTGOMERY,281-367-5575,Licensed Center - Child Care Program,Full Permit,5/22/2000,166,1276@childtime.com,166520,,Y,Y,Y,Y,"417 SAWDUST RD , MONTGOMERY County, TX 77380",30.1247927,-95.4488312,"Childtime, 417, Sawdust Road, Houston, Montgomery County, Texas, 77380, United States"
550,520168,1130.0,Childtime Learning Centers,3420 TREE LN ,KINGWOOD,TX,77339,HARRIS,281-359-6650,Licensed Center - Child Care Program,Full Permit,3/1/1996,140,,144689,,Y,Y,Y,Y,"3420 TREE LN , HARRIS County, TX 77339",30.057031374999998,-95.199095375,"3420, Tree Lane, Kings Forest Estates, Bear Branch, Houston, Harris County, Texas, 77339, United States"
551,516335,1130.0,Childtime Learning Centers,9110 JONES RD STE 145,HOUSTON,TX,77065,HARRIS,281-897-9010,Licensed Center - Child Care Program,Full Permit,7/7/2000,165,1272@childtime.com,141787,,Y,Y,Y,Y,"9110 JONES RD STE 145, HARRIS County, TX 77065",29.9067539,-95.583698,"Mr. Pixel's Classic Arcade, 9110, Jones Road, Houston, Harris County, Texas, 77065, United States"
552,521625,1130.0,Childtime Learning Centers,4018 FEATHER LAKES WAY ,KINGWOOD,TX,77339,HARRIS,281-361-7430,Licensed Center - Child Care Program,Full Permit,3/29/1996,100,,145803,,Y,Y,Y,Y,"4018 FEATHER LAKES WAY , HARRIS County, TX 77339",30.055586326530612,-95.18729095918368,"4018, Feather Lakes Way, Kingwood, Houston, Harris County, Texas, 77339, United States"
553,402815,1130.0,Childtime Learning Centers,22022 HIGHLAND KNOLLS DR ,KATY,TX,77450,HARRIS,281-392-2400,Licensed Center - Child Care Program,Full Permit,4/1/1996,130,1254@childtime.com,117702,,Y,Y,Y,Y,"22022 HIGHLAND KNOLLS DR , HARRIS County, TX 77450",29.7594934,-95.7344528,"Highland Knolls Drive, Harris County, Texas, 77450, United States"
554,538958,1130.0,Childtime Learning Centers,3170 N FRY RD ,KATY,TX,77449,HARRIS,281-646-8330,Licensed Center - Child Care Program,Full Permit,3/9/1999,169,1263@childtime.com,157511,,Y,Y,Y,Y,"3170 N FRY RD , HARRIS County, TX 77449",29.8120164,-95.7205708,"North Fry Road, Harris County, Texas, 77449, United States"
555,541113,,Childworks,5115 F M 646 S ,SANTA FE,TX,77510,GALVESTON,409-925-9522,Licensed Center - Child Care Program,Full Permit,6/29/1999,161,,159224,,Y,Y,Y,Y,"5115 F M 646 S , GALVESTON County, TX 77510",,,
556,829879,,Childworks Texas City,2300 29TH ST N ,TEXAS CITY,TX,77590,GALVESTON,409-948-3966,Licensed Center - Child Care Program,Full Permit,6/30/2003,148,childworkstxcity@gmail.com,230109,,Y,Y,Y,Y,"2300 29TH ST N , GALVESTON County, TX 77590",29.406645,-94.937125,"2300, 29th Street North, Texas City, Galveston County, Texas, 77590, United States"
557,1610016,,Chinenyenwa Ejerenwa,25922 SUMMER SAVORY LN ,KATY,TX,77494,FORT BEND,281-965-1863,Registered Child-Care Home,Registered,1/4/2016,12,,1225618,,Y,Y,Y,Y,"25922 SUMMER SAVORY LN , FORT BEND County, TX 77494",29.7017442174851,-95.8266317429969,"25922, Summer Savory Lane, Rosewood, Cinco Ranch, Fort Bend County, Texas, 77494, United States"
558,850940,,Chinese Community Center  Child Development Center,9800 TOWN PARK DR ,HOUSTON,TX,77036,HARRIS,713-271-6100,Licensed Center - Child Care Program,Full Permit,12/12/2005,270,ivy@ccchouston.org,275950,,Y,Y,Y,Y,"9800 TOWN PARK DR , HARRIS County, TX 77036",29.711867,-95.554877,"9800, Town Park Drive, Houston, Harris County, Texas, 77036, United States"
559,227046,,CHINH THI LE,1003 GULF BANK RD TRLR 6,HOUSTON,TX,77037,HARRIS,,Registered Child-Care Home,Registered,12/18/1986,12,,103395,,Y,Y,Y,Y,"1003 GULF BANK RD TRLR 6, HARRIS County, TX 77037",,,
560,1717795,,Chipis Daycare,6322 HAVENDALE DR ,HOUSTON,TX,77072,HARRIS,832-589-4950,Licensed Child-Care Home,Initial,3/2/2021,12,malu7475@gmail.com,1371446,,Y,Y,Y,Y,"6322 HAVENDALE DR , HARRIS County, TX 77072",29.711275836734693,-95.5674454489796,"6322, Havendale Drive, Houston, Harris County, Texas, 77072, United States"
561,1709586,,Chiqweda Jones,14615 ASHTON GROVE CT ,HUMBLE,TX,77396,HARRIS,281-594-0305,Registered Child-Care Home,Registered,9/8/2020,12,thesafehousechildcarecenter@yahoo.com,1358429,,Y,Y,Y,N,"14615 ASHTON GROVE CT , HARRIS County, TX 77396",29.9295466,-95.2416726,"Ashton Grove Court, Autumn Falls, Fall Creek, Harris County, Texas, 77050, United States"
562,1529768,,Chris' Kidz Early Education Center,12033 ST HWY 6 STE 1100,FRESNO,TX,77545,FORT BEND,281-431-2700,Licensed Center - Child Care Program,Full Permit,6/16/2014,149,,1130778,,Y,Y,Y,Y,"12033 ST HWY 6 STE 1100, FORT BEND County, TX 77545",,,
563,223076,,Christ Church School,3300 AUSTIN PKWY ,SUGAR LAND,TX,77479,FORT BEND,281-980-2582,Licensed Center - Child Care Program,Full Permit,1/29/1988,144,,102886,,Y,Y,Y,Y,"3300 AUSTIN PKWY , FORT BEND County, TX 77479",29.57363,-95.601596,"3300, Austin Parkway, First Colony, Sugar Land, Fort Bend County, Texas, 77479, United States"
564,523718,,Christ Church United Methodist Preschool,6363 RESEARCH FOREST DR ,THE WOODLANDS,TX,77381,MONTGOMERY,936-273-2230,Licensed Center - Child Care Program,Full Permit,5/27/1997,212,cecadmin@cc-um.org,147357,,Y,Y,Y,Y,"6363 RESEARCH FOREST DR , MONTGOMERY County, TX 77381",30.205290696742765,-95.51919647454072,"6363, Research Forest Drive, Alden Bridge, Cochran's Crossing, The Woodlands, Montgomery County, Texas, 77381, United States"
565,132056,,Christ Memorial Lutheran Preschool,14200 MEMORIAL DR ,HOUSTON,TX,77079,HARRIS,281-497-2055,Licensed Center - Child Care Program,Full Permit,3/29/1990,169,barb@christmemorialhouston.church,96770,,N,Y,Y,Y,"14200 MEMORIAL DR , HARRIS County, TX 77079",29.77073605,-95.59426499204326,"14200, Memorial Drive, Houston, Harris County, Texas, 77079, United States"
566,1520002,,Christ the Redeemer  Genesis Early Childhood Program,11507 HUFFMEISTER RD ,HOUSTON,TX,77065,HARRIS,832-678-5432,Licensed Center - Child Care Program,Full Permit,1/31/2014,167,,1117189,,N,Y,Y,N,"11507 HUFFMEISTER RD , HARRIS County, TX 77065",29.9211964,-95.6287531,"Huffmeister Road, Houston, Harris County, Texas, 77065, United States"
567,17856,,ChristChurch Learning Center,5001 BELLAIRE BLVD ,BELLAIRE,TX,77401,HARRIS,713-668-9869,Licensed Center - Child Care Program,Full Permit,10/3/1985,221,saaron@ccpres.org,94272,,Y,Y,Y,Y,"5001 BELLAIRE BLVD , HARRIS County, TX 77401",29.705653,-95.466934,"5001, Bellaire Boulevard, Bellaire, Harris County, Texas, 77401, United States"
568,1679605,,Christian Academy of Little Saints,1520 WITTE RD #C,HOUSTON,TX,77080,HARRIS,713-584-3573,Licensed Center - Child Care Program,Full Permit,4/18/2019,136,,1313869,,N,Y,Y,N,"1520 WITTE RD #C, HARRIS County, TX 77080",29.797079795918368,-95.54028735714286,"1520, Witte Road, Witte Forest, Houston, Harris County, Texas, 77080, United States"
569,1352206,,Christian Child Home Care,10134 NW PARK DR ,HOUSTON,TX,77086,HARRIS,713-478-8109,Licensed Child-Care Home,Full Permit,2/13/2012,12,,913968,,Y,Y,Y,Y,"10134 NW PARK DR , HARRIS County, TX 77086",29.922437192428003,-95.48388225204064,"10134, Northwest Park Drive, Northwest Park, Harris County, Texas, 77086, United States"
570,1574416,,Christian Life Center Day Care #2,806 RUSSELL PALMER RD STE B,KINGWOOD,TX,77339,MONTGOMERY,832-777-1692,Licensed Center - Child Care Program,Full Permit,1/13/2016,67,,1187963,,Y,Y,Y,Y,"806 RUSSELL PALMER RD STE B, MONTGOMERY County, TX 77339",30.06460532,-95.22725059999999,"806, Russell Palmer Road, South Woodland Hills, Houston, Montgomery County, Texas, 77339, United States"
571,1262486,,Christian Musical Bilingual Day Care,14649 BEECHNUT ST ,HOUSTON,TX,77083,HARRIS,281-988-6723,Licensed Center - Child Care Program,Full Permit,5/23/2011,36,,802228,,Y,Y,Y,Y,"14649 BEECHNUT ST , HARRIS County, TX 77083",29.68951248780488,-95.64932631707318,"14649, Beechnut Street, Harris County, Texas, 77083, United States"
572,167606,,Christian School NW Houston,6720 W TIDWELL RD ,HOUSTON,TX,77092,HARRIS,713-462-7125,Licensed Center - Child Care Program,Full Permit,6/4/1987,100,CSNWH@SBCGLOBAL.NET,98314,,N,Y,Y,Y,"6720 W TIDWELL RD , HARRIS County, TX 77092",29.8514125,-95.49015316054485,"Northwest Church of Christ, 6720, West Tidwell Road, Near Northwest, Houston, Harris County, Texas, 77092, United States"
573,1705045,,Christina Lewis,21118 FOX HILLSIDE WAY ,HUMBLE,TX,77338,HARRIS,281-905-5266,Registered Child-Care Home,Registered,6/19/2020,12,tinyhandslctx@gmail.com,1351145,,Y,Y,Y,Y,"21118 FOX HILLSIDE WAY , HARRIS County, TX 77338",30.026563306122448,-95.31708475510204,"21118, Fox Hillside Way, Harris County, Texas, 77338, United States"
574,1665234,,Christina Nga Nguyen,902 SUGAR MOUNTAIN CT ,SUGAR LAND,TX,77498,FORT BEND,346-252-9190,Registered Child-Care Home,Registered,12/6/2017,12,,1294136,,N,N,Y,Y,"902 SUGAR MOUNTAIN CT , FORT BEND County, TX 77498",29.635183865169907,-95.62348816973507,"902, Sugar Mountain Court, Sugar Land, Fort Bend County, Texas, 77498, United States"
575,1636000,,Christine Smith Early Head Start,1000 PULTAR RD ,RICHMOND,TX,77469,FORT BEND,832-759-5385,Licensed Center - Child Care Program,Full Permit,4/10/2017,170,,1257411,,Y,Y,Y,N,"1000 PULTAR RD , FORT BEND County, TX 77469",29.589023,-95.775564,"1000, Pultar Road, Richmond, Fort Bend County, Texas, 77469, United States"
576,847131,,Christus Victor Childrens School,2098 W MAIN ST ,LEAGUE CITY,TX,77573,GALVESTON,281-332-2821,Licensed Center - Child Care Program,Full Permit,3/22/2005,153,cvcsdirector@comcast.net,267707,,Y,Y,Y,Y,"2098 W MAIN ST , GALVESTON County, TX 77573",,,
577,1558508,,Christy Luong,8719 SHADOW EDGE CIR ,HOUSTON,TX,77095,HARRIS,281-745-1463,Registered Child-Care Home,Registered,1/23/2015,12,,1170001,,Y,Y,Y,Y,"8719 SHADOW EDGE CIR , HARRIS County, TX 77095",29.90889581632653,-95.65624863265306,"8719, Shadow Edge Circle, Harris County, Texas, 77095, United States"
578,527270,,Chrysalis Christian Preschool,11522 TELGE RD ,CYPRESS,TX,77429,HARRIS,281-807-0764,Licensed Center - Child Care Program,Full Permit,2/24/1998,228,chrysalisdirector@sbcglobal.net,150016,,Y,Y,Y,Y,"11522 TELGE RD , HARRIS County, TX 77429",29.9435322,-95.6484958,"Messiah Lutheran Church, 11522, Telge Road, Cypress, Harris County, Texas, 77429, United States"
579,1703083,,Chrysalis Pre School,3522 CROSS CREEK BEND LANE ,FULSHEAR,TX,77441,FORT BEND,281-574-7974,Licensed Center - Child Care Program,Full Permit,9/22/2020,245,,1347819,,Y,Y,Y,Y,"3522 CROSS CREEK BEND LANE , FORT BEND County, TX 77441",29.6996657,-95.8661733,"Cross Creek Bend Lane, Creekside, Fulshear, Fort Bend County, Texas, 77441, United States"
580,830905,,Church Women United Child Care Center,2 PRICE ST ,BAYTOWN,TX,77520,HARRIS,281-427-2507,Licensed Center - Child Care Program,Full Permit,2/11/2004,130,,232252,,Y,Y,Y,Y,"2 PRICE ST , HARRIS County, TX 77520",29.736544,-94.980904,"2, Price Street, Baytown, Harris County, Texas, 77520, United States"
581,539154,684.0,Cinco Ranch Montessori,2530 S PEEK RD ,KATY,TX,77450,FORT BEND,281-392-0011,Licensed Center - Child Care Program,Full Permit,3/25/1999,156,7346@montessori.com,157666,,Y,Y,Y,Y,"2530 S PEEK RD , FORT BEND County, TX 77450",,,
582,1416566,,Cindy's In Home Child Care,18719 WONDER LAND WAY ,HOUSTON,TX,77084,HARRIS,281-732-7768,Licensed Child-Care Home,Full Permit,10/17/2012,12,cindikay42@att.net,988268,,Y,Y,Y,Y,"18719 WONDER LAND WAY , HARRIS County, TX 77084",29.82261242857143,-95.69152857142856,"18719, Wonder Land Way, Harris County, Texas, 77084, United States"
